m0,s0,sk0,m1,s1,sk1,m2,s2,sk2,camera name,value
72.7819402143,114.3640097856,0.9563871101,71.9390102114,113.9972771341,0.9743372194,74.690046847,115.2249229033,0.9160612378,iPhone-6,6
50.2859699895,100.8850823708,1.527704584,49.2777225857,100.1222356333,1.5597319536,50.5046632956,101.0325707829,1.5211144531,iPhone-6,6
21.1899001686,69.9674286838,3.0282110362,20.9868794204,69.6683935707,3.0473244193,21.3129485454,70.1474894034,3.0166390414,iPhone-6,6
89.682745093,120.6796199427,0.6272294165,88.1592884447,120.2344585446,0.6548063684,90.467768056,120.8949988197,0.6131472066,iPhone-6,6
78.0079414068,116.6346891904,0.8486177406,77.4314920694,116.4067078283,0.8602440418,79.5367727156,117.2443858093,0.8181271665,iPhone-6,6
84.5763161755,119.0699795825,0.7208353157,83.4327353312,118.6900191175,0.7425049273,85.5707547878,119.3694272228,0.7024392804,iPhone-6,6
68.5300774492,112.2604437654,1.048984608,67.8509692786,111.9256548155,1.0643080291,69.3631632315,112.6745297621,1.0302604058,iPhone-6,6
93.6401391592,121.8823316731,0.5568210232,92.3744768639,121.5673855697,0.5790796265,95.2082509832,122.2502664229,0.529675075,iPhone-6,6
71.557193297,113.7189722256,0.9829888101,70.5631868352,113.254887161,1.0046156914,72.9289076767,114.3509827602,0.9533795978,iPhone-6,6
82.1505996291,118.1748946968,0.7669109845,81.2098754586,117.8378853735,0.7850479564,82.28069082,118.2111853806,0.7644061329,iPhone-6,6
71.8109577496,113.9889878899,0.9770035915,70.2173327767,113.2300752158,1.0117768869,73.0245277007,114.5435340721,0.9510506699,iPhone-6,6
58.7776183339,106.7652903308,1.2857828128,57.2478660301,105.8028237186,1.3265855029,59.6861731365,107.3220124901,1.2621089464,iPhone-6,6
51.1071772025,101.4553343506,1.5027499277,50.785566624,101.2290770348,1.5126453054,51.818541096,101.9777899694,1.4812303549,iPhone-6,6
80.4015885817,117.6356453051,0.8011292666,79.0693582146,117.1326428319,0.8273670189,81.6295393949,118.0819446476,0.777260719,iPhone-6,6
65.7091658457,110.6111289483,1.1141337613,64.004570683,109.6695248113,1.154588768,64.5652587296,109.9607989878,1.141136473,iPhone-6,6
34.480656228,86.6461530532,2.1403733824,32.8907650453,84.9243616497,2.2208800068,33.7416264428,85.8469895931,2.1769943312,iPhone-6,6
44.3960044164,96.1379333811,1.7250485314,43.7206556923,95.5701311257,1.7495465428,45.6004198606,97.1430899524,1.6822511698,iPhone-6,6
33.7496280477,85.8711768941,2.1763234614,33.3251596441,85.4214208621,2.1979599706,34.1795348143,86.3280617359,2.1547435963,iPhone-6,6
71.9249553707,113.7835738046,0.9744815815,70.8252588898,113.2606913346,0.9983436585,71.5959131304,113.6170346937,0.981598731,iPhone-6,6
65.7036374982,110.6465961756,1.11439436,63.7004542524,109.5277921319,1.1620882764,64.8713917374,110.1730147607,1.134004374,iPhone-6,6
45.5336247627,97.0732610241,1.6844493056,44.980326452,96.6218631868,1.7039451917,45.8575236237,97.3353283362,1.6732161483,iPhone-6,6
80.3701462228,117.5455122169,0.8010101248,79.097654623,117.0582797342,0.8261359001,80.3674963756,117.5227917022,0.8012863861,iPhone-6,6
85.947012317,119.7939102287,0.6953917103,84.0886063703,119.1789905955,0.7301020768,89.3675587014,120.8543538493,0.6327968616,iPhone-6,6
77.860148816,116.4526600009,0.850706296,77.2149102058,116.1926441421,0.8637569622,78.4648209723,116.6771592817,0.8386583234,iPhone-6,6
61.010503272,108.062241467,1.227895971,60.0875900095,107.5142575734,1.2514618647,61.1873722196,108.1542805319,1.2234946465,iPhone-6,6
72.6237554867,114.2958780239,0.959451948,72.5526346287,114.2806756467,0.9609927938,73.9699642265,114.9059718625,0.9309629323,iPhone-6,6
44.386958917,96.0945365422,1.7255440158,43.7679846193,95.5757185161,1.7479833666,44.856965445,96.4881183984,1.7085570582,iPhone-6,6
54.0007900857,103.497991537,1.4169761543,53.0170579925,102.8181441937,1.4455254194,54.6500923873,103.9382380863,1.398279633,iPhone-6,6
56.8341772345,105.4244305214,1.3375539649,56.5981522281,105.2850227896,1.3440007181,57.6653458105,105.9611652508,1.3150132058,iPhone-6,6
51.0898064546,101.371480181,1.5034262684,50.821636485,101.1823851349,1.5116971677,52.0717933007,102.0884642077,1.4735027561,iPhone-6,6
56.4359273376,105.1745150411,1.348634811,55.3909049654,104.4829738259,1.3776758125,55.7535234095,104.6993209819,1.3673990495,iPhone-6,6
54.9353304869,104.1149951106,1.3903052604,54.1852364976,103.6154466425,1.4116046639,55.8417155261,104.7238169802,1.3648245095,iPhone-6,6
80.4417510443,117.5712556021,0.8000861666,79.5692244269,117.245650096,0.8172306114,81.6043730426,117.9986717397,0.777501893,iPhone-6,6
74.0390453542,114.8498316838,0.929515686,73.6576696012,114.6889055852,0.937514103,74.6936922798,115.1359891992,0.9157898005,iPhone-6,6
92.8883275813,121.5587100123,0.570619545,92.7366465122,121.5382134811,0.5733313795,94.4922982597,121.9573343434,0.5425473474,iPhone-6,6
79.9512266917,117.4262432389,0.8096883262,78.4860726894,116.8616003892,0.8386552428,80.7485278348,117.7219218372,0.7939942357,iPhone-6,6
36.5838470831,88.8679167573,2.0404137647,35.8314258889,88.1089708366,2.0752862906,37.1137699693,89.3896675218,2.0163967131,iPhone-6,6
54.5867414776,103.7891405139,1.400162251,54.5220924895,103.7575535503,1.4019776949,55.400864326,104.3466080824,1.3770012586,iPhone-6,6
78.6683265601,116.904302009,0.8350739746,77.3919126908,116.3954205224,0.8606991892,79.7583144854,117.3146629523,0.8135347108,iPhone-6,6
54.8206053561,104.1402692713,1.3933704627,53.9273584178,103.530682303,1.4189248924,55.3002616181,104.452483609,1.3798912104,iPhone-6,6
44.9892276508,96.5316579706,1.7033465336,44.383897194,96.0297509909,1.7250636487,44.9122082452,96.4591290786,1.7061876929,iPhone-6,6
37.0626047524,89.2839942618,2.018796937,36.5847907305,88.8147747413,2.0405528944,37.4750842024,89.6887433944,2.0004036687,iPhone-6,6
67.4802390957,111.6891188263,1.0729670252,66.9391601437,111.4178183419,1.0853726125,68.0882843538,111.9925806684,1.05910863,iPhone-6,6
57.5302043535,105.9124754549,1.3186997707,56.9074527125,105.5177399205,1.3355114948,58.0963925884,106.2613629111,1.3035595853,iPhone-6,6
69.0131360985,112.5019750155,1.03818761,68.1947315436,112.0943206869,1.0566125973,69.4688663915,112.7224889909,1.027997131,iPhone-6,6
67.4562336551,111.5934778298,1.0736606957,67.2139447819,111.4767965017,1.0791553113,67.7744329605,111.7548077334,1.0663148794,iPhone-6,6
46.4180200624,97.7361679814,1.6542374458,46.1950700802,97.5614129568,1.6618406408,46.5311207178,97.8207222316,1.6503740072,iPhone-6,6
49.5707870771,100.2839562629,1.5507957144,49.1101866119,99.9433103466,1.5652360724,49.8056197586,100.4606661856,1.5431964405,iPhone-6,6
67.636528769,111.8733198743,1.0695190194,66.2534247895,111.153978219,1.1013744431,68.9177011746,112.5199898656,1.0405467361,iPhone-6,6
79.1646246836,116.9645833911,0.8254727918,77.9200371402,116.4633399171,0.8503504931,80.0412870801,117.2960025688,0.8081865657,iPhone-6,6
63.2244660757,109.2853262082,1.1734932093,62.344758226,108.7870464129,1.1951162629,64.2218392565,109.8425803806,1.1493073347,iPhone-6,6
84.5470628534,119.0292697111,0.7213596662,83.7336458634,118.7562726494,0.7366770807,85.6227465098,119.381717509,0.7012278456,iPhone-6,6
82.7462314174,118.3651164642,0.755871208,82.1369885781,118.1488521512,0.7675521656,82.8976820814,118.4015555193,0.7529734677,iPhone-6,6
80.6815535191,117.6878607117,0.7944446694,79.6705614027,117.3139654412,0.8142859281,81.5350227126,117.9947315838,0.7779781992,iPhone-6,6
74.5309037039,114.9286297218,0.9191843794,74.0672696749,114.7330945398,0.9289084543,74.993692455,115.1221007927,0.9095577138,iPhone-6,6
69.6183332683,112.7240252468,1.0254739084,68.8941626768,112.368839871,1.0416423246,70.7775597627,113.2814291932,0.9998025098,iPhone-6,6
97.4704192798,122.5396688642,0.4911634481,97.1155251035,122.4805673,0.4971895852,99.1764294132,122.9073059992,0.4620044996,iPhone-6,6
77.2012811329,116.3011337693,0.8644172269,76.4450068784,116.0029808826,0.879732457,78.9590171649,116.9962685322,0.8292572111,iPhone-6,6
49.9827009644,100.5370210361,1.5378007284,49.8543814278,100.4452386209,1.5417844392,50.3535813299,100.8116085197,1.5260929216,iPhone-6,6
62.6277534732,108.8949140171,1.1879824581,61.89549342,108.4791246555,1.2061278358,63.0845364213,109.1480207463,1.1767563414,iPhone-6,6
62.2495940063,108.8640596841,1.1972085611,61.1764734667,108.2432720424,1.2240040423,62.8824272816,109.2232676581,1.181557693,iPhone-6,6
62.9234101167,109.2043655917,1.1803409012,62.52484371,108.9874753887,1.1901390812,63.386231908,109.4604939103,1.1690841883,iPhone-6,6
64.8840154628,110.4002080937,1.1331028156,63.5004818359,109.6426232318,1.1662351268,64.8682358999,110.370481821,1.1333679774,iPhone-6,6
86.2077860428,119.6904713584,0.6903776081,85.3540437672,119.4185227226,0.7062488644,87.0276966792,119.9311846321,0.6752985438,iPhone-6,6
37.5899329835,89.8776708194,1.99529469,37.2910700662,89.5900000362,2.0085358051,37.5787864293,89.857447332,1.9958075919,iPhone-6,6
81.6354668527,118.0178984577,0.7771890511,80.3324526374,117.527643915,0.8024663875,81.9964299088,118.1292280616,0.7702061589,iPhone-6,6
61.5697366748,108.3526092017,1.2144219864,60.6152019606,107.7926984141,1.2385154563,62.4140153176,108.8400595861,1.1933374311,iPhone-6,6
36.0170841493,88.2298961398,2.0664560141,35.5519321495,87.7589941736,2.0884194261,35.9244398689,88.1291819854,2.0707169518,iPhone-6,6
70.1595840542,113.005792881,1.0129713375,69.7049055401,112.8022383921,1.0229350096,71.8325006958,113.8052674127,0.976338778,iPhone-6,6
40.5274024464,92.6105891882,1.8725226986,40.9109167998,92.9748215323,1.8570332854,41.7320122519,93.6838822757,1.824926725,iPhone-6,6
64.5611156917,110.087703,1.1413086345,63.9297479485,109.7445305776,1.1564719929,64.8213526398,110.2239346582,1.1351147198,iPhone-6,6
80.2229594937,117.4908268703,0.8044184085,79.1735358946,117.0902812435,0.8250698802,81.3001775159,117.8850291862,0.7834429107,iPhone-6,6
81.572022204,118.0002516982,0.7784345421,80.4926793481,117.6034884755,0.7993851282,82.9405920099,118.4985586066,0.7521173373,iPhone-6,6
76.4428804176,115.9540737967,0.8799326917,76.6540766072,116.059022016,0.8758812979,78.2243891072,116.6897555823,0.8441332692,iPhone-6,6
65.4911205776,110.5398167489,1.1188445015,65.0756683878,110.3231024716,1.1286398514,65.8435868016,110.727752211,1.1105182107,iPhone-6,6
47.030058638,98.341030621,1.6334628183,47.2146792262,98.5047026971,1.6270806208,48.7452106855,99.700585905,1.5765298946,LG-Nexus-5x,7
65.6347478276,110.7865047414,1.1157571374,65.2920500907,110.6061410992,1.1238524385,66.5012029262,111.2427029992,1.0956948445,LG-Nexus-5x,7
74.5770094207,115.2561625715,0.9187051796,74.2587315694,115.1185599836,0.9253713287,75.1809812997,115.5150258859,0.90623665,LG-Nexus-5x,7
76.670963148,116.1398836157,0.8753611421,76.441059159,116.0527808657,0.8799481516,77.5102199107,116.472614377,0.8584148163,LG-Nexus-5x,7
30.8580636489,82.7348022297,2.3310341362,30.6866119326,82.5459511805,2.3405969457,31.5705474754,83.55197343,2.290917941,LG-Nexus-5x,7
92.7277706752,121.5688944885,0.572978837,92.2055219127,121.4348413915,0.5821731191,94.7691783359,122.0755485028,0.537242802,LG-Nexus-5x,7
64.4371676719,110.0850695552,1.1440063032,64.4002693236,110.0705144395,1.1448601323,65.6482799476,110.7495961712,1.1152967234,LG-Nexus-5x,7
71.1889536486,113.6991289264,0.9903472457,70.224355618,113.2405143512,1.0113791601,71.5428801729,113.8669754637,0.982580817,LG-Nexus-5x,7
86.369088873,119.8041848316,0.6879244947,86.2582261058,119.7726527505,0.6899553651,87.3648110093,120.117568559,0.6695773445,LG-Nexus-5x,7
66.4699329143,111.158545009,1.0965510645,66.1890091733,111.025557065,1.1029385116,66.7888893646,111.3352789241,1.0890571356,LG-Nexus-5x,7
62.0023742763,108.715396666,1.2034718438,62.2248419719,108.8687799066,1.1977959665,63.8188811597,109.7686702138,1.158850921,LG-Nexus-5x,7
40.9135763102,93.1571754164,1.8564985299,40.9169092695,93.1684569493,1.856315509,41.944276558,94.0891945143,1.8161948559,LG-Nexus-5x,7
31.9772908826,84.0376404892,2.2688200612,31.6085069444,83.6313173662,2.2888173771,31.8092269942,83.8495612633,2.2778141899,LG-Nexus-5x,7
29.245477483,80.854099846,2.425118831,30.0737336264,81.840630212,2.3759532885,31.895246264,83.9112576259,2.2733888623,LG-Nexus-5x,7
63.314991887,109.5036130545,1.170851671,62.1535077187,108.8246378138,1.1995611666,63.2983585844,109.4735921653,1.1715217114,LG-Nexus-5x,7
97.5557291011,122.766674601,0.4893824135,97.2595811714,122.7090922679,0.4944749104,98.8252431277,123.0308643284,0.4678084521,LG-Nexus-5x,7
44.1907494672,95.9706289663,1.7324999537,44.1720499398,95.9672092919,1.7329987055,45.6812273472,97.2229409217,1.6793495664,LG-Nexus-5x,7
93.2160956396,121.8019365306,0.564693047,92.6502167514,121.6584432171,0.5746070081,93.9909641519,121.9952015178,0.551138547,LG-Nexus-5x,7
72.7021284256,114.2899358597,0.9577481691,74.0966370393,114.9496379184,0.9282706799,75.222677082,115.4377954657,0.9048202463,LG-Nexus-5x,7
81.555107175,118.0386583209,0.7789090857,80.7970163953,117.7683166964,0.7935478803,81.6780662931,118.0908219865,0.7763991648,LG-Nexus-5x,7
63.7775060593,109.7185484984,1.1599643803,63.1502928621,109.3716918608,1.1751602768,65.0707513667,110.4458627171,1.1289688253,LG-Nexus-5x,7
96.2703476356,122.468534452,0.5115633623,95.7352894765,122.354907551,0.5207773512,97.2949609145,122.6980011552,0.4939988315,LG-Nexus-5x,7
71.4896268837,113.7581649796,0.9839904273,70.7465272857,113.4041666278,1.0002030118,72.3702212656,114.1698917158,0.9651663357,LG-Nexus-5x,7
61.5176533335,108.3642231728,1.2158820738,61.5460552518,108.39357539,1.2150879696,62.3653800351,108.8708748484,1.1945970141,LG-Nexus-5x,7
39.2403920914,91.46840985,1.924743655,39.133449845,91.375984724,1.9291445009,39.9944406389,92.1802299534,1.8932780533,LG-Nexus-5x,7
80.2997179968,117.4907458504,0.8030664801,80.1573441732,117.4423955017,0.8058547934,81.0476938461,117.7717268766,0.7885120677,LG-Nexus-5x,7
47.1626130342,98.4193640143,1.6289044111,46.6031614806,97.9726692919,1.6478344212,47.0345535977,98.3162587423,1.6332062359,LG-Nexus-5x,7
89.1504906843,120.5432871342,0.6370979204,89.7336850008,120.7464671264,0.6264478883,90.8289061188,121.0479621943,0.6068206595,LG-Nexus-5x,7
68.1377458343,112.0587654349,1.0580834491,67.1673977558,111.5581800124,1.0802704768,67.9914508338,111.9737310576,1.0615320271,LG-Nexus-5x,7
25.7918771193,76.5369316185,2.651754918,24.5246176258,74.8354919502,2.7466109698,24.5504431807,74.8422340501,2.7453895626,LG-Nexus-5x,7
65.3331961208,110.6437888041,1.123090844,64.9090460837,110.4235441265,1.1330389257,66.2102391352,111.1181350812,1.1024526543,LG-Nexus-5x,7
58.3902753665,106.4529692485,1.2958140927,57.8735073119,106.1204022868,1.309692392,58.430132846,106.4640270733,1.2950248978,LG-Nexus-5x,7
60.210875496,107.6550150095,1.2486062703,59.2332906687,107.0491350493,1.2739937307,60.3715835485,107.7442060334,1.2445743872,LG-Nexus-5x,7
26.6920932146,77.6982644351,2.5900175339,26.5739448171,77.5574315294,2.597970617,27.3848171309,78.5724087715,2.5430992163,LG-Nexus-5x,7
40.5134518265,92.7297819037,1.8728886897,41.8338138641,93.9394446717,1.8208449826,41.0941939517,93.2434866798,1.8499127405,LG-Nexus-5x,7
31.857722545,83.8780204766,2.2752406008,31.0893468981,82.9995828619,2.3179800376,31.4661160616,83.4237777375,2.2969451377,LG-Nexus-5x,7
50.0067639276,100.6392746729,1.5369994496,49.8212840595,100.5131631344,1.5426457892,50.4470107198,100.9665208763,1.5232398453,LG-Nexus-5x,7
80.0535811064,117.5257283607,0.8079541343,79.384092111,117.2689610658,0.8211302613,81.0191982657,117.8934269419,0.78912688,LG-Nexus-5x,7
58.0040134447,106.2021053397,1.3060437401,57.3094126781,105.755690648,1.3248170147,57.7108061106,106.0083736608,1.3139259476,LG-Nexus-5x,7
71.4184250041,113.6744294206,0.9851347788,69.8235733674,112.8923041864,1.0204560126,70.2436183482,113.0787536605,1.0113392492,LG-Nexus-5x,7
55.1245294752,104.3615333995,1.3851169058,54.9077313699,104.2306890221,1.3910813094,55.20586031,104.4173287032,1.382792648,LG-Nexus-5x,7
80.2166606467,117.5284409478,0.8045398359,79.3311856668,117.1967840039,0.8219154307,80.5123685614,117.6359585849,0.7987750133,LG-Nexus-5x,7
89.3063227316,120.6479024893,0.6342792046,89.3934506094,120.699669261,0.6326125946,90.6220425911,121.0393674423,0.6105510577,LG-Nexus-5x,7
45.7648526569,97.2151383173,1.676613527,45.7476105508,97.2104354608,1.6771459324,46.2737087264,97.6320181219,1.6589694734,LG-Nexus-5x,7
81.8696537981,118.2790068144,0.7726582333,80.9635013149,117.9533315076,0.7901268663,82.1477260127,118.3807102733,0.7673387616,LG-Nexus-5x,7
45.5758325755,97.1355851005,1.6837540164,45.2524857358,96.8870293601,1.6948409043,44.8826865237,96.5621547033,1.7077364003,LG-Nexus-5x,7
50.2654188122,100.8697973597,1.5287441983,49.94394464,100.6266622085,1.5389554862,51.1858716577,101.5491925999,1.5004296604,LG-Nexus-5x,7
63.6443459762,109.6321194568,1.163254672,64.390195237,110.0495782958,1.1452523311,66.5967292251,111.2510119572,1.0932408429,LG-Nexus-5x,7
36.1454619657,88.484315904,2.0608429509,35.997301105,88.348426249,2.0674172746,37.1166270858,89.4659384967,2.016155132,LG-Nexus-5x,7
98.3721105003,122.9320673956,0.4755434711,97.7727447123,122.8179862782,0.4856262094,99.4340942926,123.1548279464,0.4574719652,LG-Nexus-5x,7
50.827202896,101.288066867,1.511289523,50.5753723847,101.1090402372,1.518995798,51.2033986048,101.5670666119,1.4996346042,LG-Nexus-5x,7
91.8443328865,121.308721278,0.5887299034,92.3176587958,121.4548998484,0.5803413967,93.6855928039,121.8091027914,0.5563410803,LG-Nexus-5x,7
96.3687626961,122.4588530291,0.5098240956,95.7225331442,122.3134251324,0.5209489713,96.8651835252,122.567408646,0.5012588242,LG-Nexus-5x,7
91.4026787027,121.1284076257,0.5966862336,90.9462408372,121.0045924663,0.604856573,92.5477702848,121.4722237536,0.5765581225,LG-Nexus-5x,7
33.5745198301,85.7739678621,2.1853971365,33.8509828941,86.0815603798,2.1713362902,34.528167599,86.7908640506,2.1376846974,LG-Nexus-5x,7
91.593024898,121.2107474858,0.593582446,91.1597255029,121.0948828036,0.6012661072,91.5315947125,121.1920725232,0.5946612188,LG-Nexus-5x,7
88.3416108631,120.3776890252,0.651368265,88.1879564181,120.3421434527,0.6540760759,88.8994492473,120.5567137587,0.6411556856,LG-Nexus-5x,7
86.6827171648,119.9141355193,0.682128457,85.7601720134,119.6218644633,0.6992612668,87.4645667825,120.173437926,0.6678716743,LG-Nexus-5x,7
29.1090307796,80.6687521031,2.4335798633,28.7912930025,80.2963043198,2.4530417714,29.4184930772,81.0450450228,2.4146010115,LG-Nexus-5x,7
47.469884607,98.7552155043,1.6188240379,46.0675932651,97.6232898964,1.6662706343,47.9353595508,99.125182288,1.6034126153,LG-Nexus-5x,7
48.2272650476,99.305036857,1.5934982069,47.5845149354,98.8063124348,1.6146574438,48.4991053713,99.514827932,1.5846445739,LG-Nexus-5x,7
57.5204020941,105.9722766349,1.3197100733,64.2027241886,109.9949072454,1.1500274143,64.2191136582,109.9660986751,1.1498412014,LG-Nexus-5x,7
67.935236281,112.0170595367,1.0628951147,68.6714631165,112.4150831535,1.0461651856,69.372015772,112.7463232387,1.0305335381,LG-Nexus-5x,7
97.7831709748,122.7457442297,0.4856332812,96.8655569433,122.5624101938,0.501332553,98.3974834098,122.8774702494,0.4751647617,LG-Nexus-5x,7
36.3107185341,88.6995077982,2.0531209688,35.3210383401,87.6906752526,2.0994323801,35.1295162017,87.479607789,2.108671573,LG-Nexus-5x,7
39.7950426843,92.0070953524,1.9010572093,38.3608183146,90.6385560456,1.9620024118,38.7908268246,91.035858233,1.9437447733,LG-Nexus-5x,7
49.4610578172,100.2717589828,1.5543165449,49.3211300338,100.167539259,1.5587765388,50.1205575305,100.769173771,1.533530983,LG-Nexus-5x,7
58.6751606362,106.5662767861,1.2887209338,59.0722351971,106.832306925,1.2781840517,60.1562475395,107.4936010162,1.249966018,LG-Nexus-5x,7
50.4012875501,100.979748243,1.524437773,49.9971836584,100.6764760731,1.5371182992,50.6496364894,101.1573137084,1.5168500115,LG-Nexus-5x,7
81.3315936955,118.098126302,0.7831073279,81.1870556382,118.0667280987,0.7857514619,83.4581720902,118.8866421371,0.7421437373,LG-Nexus-5x,7
69.6790458081,112.8351647897,1.023623656,68.2619042698,112.1059628687,1.0556537136,69.1831140394,112.5656151873,1.0350301661,LG-Nexus-5x,7
51.1338304805,101.4873048823,1.5018496621,50.4721571017,100.9990305633,1.5223095903,50.9140561028,101.3232136586,1.5086264398,LG-Nexus-5x,7
63.5302637596,109.7036446383,1.1659978826,62.1572382908,108.913504315,1.1997759737,62.8229766202,109.2880851624,1.1831786382,LG-Nexus-5x,7
47.0146549168,98.3209162945,1.6342992599,46.6404285721,98.0387266051,1.6466959547,47.4759111303,98.6934947565,1.6186820141,LG-Nexus-5x,7
31.5626737095,83.5830091598,2.2912069837,30.8262281379,82.7395174617,2.332587962,31.6100088183,83.6297323232,2.2888969198,LG-Nexus-5x,7
72.0854760789,114.0680803676,0.9712600109,71.5635753916,113.823889838,0.9825995592,72.5660572726,114.2846215445,0.9611073236,LG-Nexus-5x,7
32.1376878491,84.1865690832,2.2608365975,32.3920646239,84.4816211992,2.2468857222,32.7117700427,84.826217856,2.2296356249,LG-Nexus-5x,7
84.4293698527,119.3217823926,0.7231495938,82.810344952,118.7512837117,0.7537739854,85.0001544358,119.5013698956,0.7124860944,LG-Nexus-5x,7
59.8517524487,107.4009749354,1.2579641146,59.508159427,107.1991738446,1.2668277032,59.9049407813,107.4334761263,1.256525334,LG-Nexus-5x,7
89.4794400254,120.7643687527,0.6312162865,87.9392692455,120.3092533551,0.659184252,90.1671889435,120.9757386914,0.6187345918,LG-Nexus-5x,7
64.3455155548,109.9819197534,1.1459503101,62.8497306764,109.1281789428,1.1825508931,63.0062081063,109.2024164182,1.1789256645,LG-Nexus-5x,7
48.7294039385,99.7012231185,1.5773280777,48.1597711037,99.2570092475,1.5959017822,48.8049507708,99.7495042959,1.5750415314,LG-Nexus-5x,7
69.9048887012,113.0477910683,1.0184991485,69.0808960689,112.6460447668,1.0368283115,69.5732417774,112.869624958,1.025944965,LG-Nexus-5x,7
74.4153527731,115.1963265863,0.9217371336,73.8157242063,114.9322370035,0.9343025897,74.9041737692,115.4026943094,0.9116746764,LG-Nexus-5x,7
54.6574838462,103.9917863482,1.3979734967,53.6223868116,103.2755839252,1.427989519,54.1245580167,103.6068406104,1.4135739421,LG-Nexus-5x,7
29.9588018898,81.7372957009,2.3824832172,29.500378421,81.1997746129,2.4096670619,30.1417460744,81.952377507,2.371726499,LG-Nexus-5x,7
35.5261891311,87.8388772711,2.0895975855,35.6764233519,87.9996661165,2.082458211,36.245207733,88.5772915001,2.0558890542,LG-Nexus-5x,7
39.0705955366,91.3459615131,1.9319045502,39.6578474223,91.904298263,1.9076527061,40.2569355047,92.4560183738,1.8830647847,LG-Nexus-5x,7
27.3326051148,78.5005719491,2.5466819355,27.1791729327,78.3163262792,2.556826589,27.3239061877,78.4904641997,2.5472500742,LG-Nexus-5x,7
49.2603441647,100.1699878701,1.5602450727,48.5865039013,99.6547331213,1.5819959101,48.9417881157,99.9137240863,1.5706290883,LG-Nexus-5x,7
72.9733171336,114.4157925711,0.9518856931,72.6884281732,114.2912896268,0.9579280503,73.4541985052,114.6284924239,0.9417280135,LG-Nexus-5x,7
56.928734148,105.4627947852,1.3352001489,57.348153758,105.749673312,1.3238187899,58.2918565333,106.3425991022,1.2985801667,LG-Nexus-5x,7
45.1477289652,96.8605507063,1.6982073312,45.0685466992,96.8004336629,1.7010293106,46.237685405,97.7597180776,1.6603432178,LG-Nexus-5x,7
47.8397273695,99.0084713135,1.6067655913,47.1691578975,98.4746986161,1.6291411496,47.867731675,99.0247096679,1.6058950629,LG-Nexus-5x,7
51.628771744,101.8378886375,1.4872859588,53.7538713933,103.3822215917,1.4242678624,55.1566325218,104.3356231377,1.3843432414,LG-Nexus-5x,7
62.952021641,109.1757481251,1.1798521963,62.5803365569,108.9640387987,1.1890115915,62.9680328536,109.1774890909,1.1795721638,LG-Nexus-5x,7
69.3043600928,112.6996370278,1.0322183348,69.6160727408,112.876832919,1.0251409286,71.7929666176,113.9326980046,0.9774041902,LG-Nexus-5x,7
31.9760403872,84.0192625273,2.2691323466,31.686272305,83.706255124,2.2847742907,32.3199613902,84.403683757,2.2504830934,LG-Nexus-5x,7
85.9282334413,119.6919688123,0.6956779611,84.4139308646,119.1846651837,0.7240715823,85.5451385608,119.5343683598,0.7031356551,LG-Nexus-5x,7
64.4429110765,110.1090549689,1.1438595299,63.6328522777,109.6448071608,1.1635258296,64.6482714179,110.2104924051,1.1391624448,LG-Nexus-5x,7
59.6324303882,107.351177618,1.2636577606,59.2480478592,107.1191985145,1.2736718283,61.3164898241,108.3773669092,1.2207714224,LG-Nexus-5x,7
76.1010108615,115.7903721259,0.8871256117,73.2700604161,114.5382998044,0.9460466464,72.4297613963,114.1849754228,0.9640175669,LG-Nexus-5x,7
97.0086693194,122.6213964348,0.4987304982,95.824182581,122.363573467,0.5191190886,97.9221949438,122.8104636053,0.4832249096,LG-Nexus-5x,7
27.4734911712,78.6931182614,2.5371687629,27.1453222107,78.2867952192,2.5589718443,27.4593276113,78.6660483251,2.5384863613,LG-Nexus-5x,7
47.3458651883,98.5992973001,1.6231143352,47.1456948086,98.4451466901,1.6298258074,47.8951753203,99.0358667975,1.6048864126,LG-Nexus-5x,7
71.3378889027,113.6667037354,0.9873634258,74.413357902,115.098470023,0.9219814099,75.9520776578,115.7553372308,0.8902604765,LG-Nexus-5x,7
50.6391835718,101.1655339456,1.5171582025,50.4559858762,101.0462853917,1.522707079,51.3703570018,101.7121103474,1.494373324,LG-Nexus-5x,7
96.1166195404,122.4017406632,0.5143554958,95.8425981697,122.3517130218,0.5190288974,96.7649575552,122.5547886369,0.5031435468,LG-Nexus-5x,7
45.2502820524,96.9292692032,1.6945506256,45.1594870008,96.8586381941,1.6977517678,46.6040679196,98.0430162051,1.6477766519,LG-Nexus-5x,7
79.588714392,117.1730850825,0.8170557962,80.1712835018,117.4207855713,0.8055641947,81.2316249272,117.8118626392,0.7848997633,LG-Nexus-5x,7
40.6377554301,92.8744674944,1.8677763237,39.9284400392,92.2328433559,1.8964041024,39.940624065,92.2302730823,1.8958040181,LG-Nexus-5x,7
48.6780054373,99.6571609374,1.5793732767,47.6243811906,98.8413565582,1.6138540374,48.3982471413,99.4304424762,1.5884837854,LG-Nexus-5x,7
74.3419267061,115.0902818794,0.9234010907,75.1224504559,115.4536401983,0.9071426177,75.9326514701,115.7889140656,0.8904560431,LG-Nexus-5x,7
73.1759852234,114.5555815599,0.9473683297,72.4870131212,114.2378652837,0.9621059788,73.1637140147,114.5372472323,0.9478294766,LG-Nexus-5x,7
47.6805754854,98.9078069782,1.611802785,46.8692154234,98.2551408271,1.6391211142,47.6213187194,98.8498397924,1.6139321676,LG-Nexus-5x,7
